Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Date,Clicks,Impressions,Engagement_Score,Customer_Segment,Month,Month_Name
192362,Innovate Industries,Search,Men 18-24,15 days,YouTube,"0,14","$9.762,00","4,69",Houston,2021-01-07,660,1165,7,Outdoor Adventurers,1,January
192363,NexGen Systems,Search,Men 18-24,45 days,Website,"0,06","$15.643,00","3,72",Los Angeles,2021-01-08,786,2043,7,Outdoor Adventurers,1,January
192364,Innovate Industries,Social Media,Men 25-34,30 days,Google Ads,"0,04","$11.403,00","2,23",Los Angeles,2021-01-09,464,2203,5,Tech Enthusiasts,1,January
192365,TechCorp,Display,Women 25-34,30 days,Google Ads,"0,06","$13.683,00","7,2",Miami,2021-01-10,264,3919,5,Health & Wellness,1,January
192366,Innovate Industries,Search,Men 25-34,30 days,Email,"0,09","$17.714,00","5,63",Chicago,2021-01-11,512,3626,10,Fashionistas,1,January
192367,DataTech Solutions,Display,Women 35-44,30 days,YouTube,"0,1","$6.118,00","3,59",Los Angeles,2021-01-12,442,1220,4,Foodies,1,January
192368,Innovate Industries,Influencer,Women 25-34,15 days,Instagram,"0,08","$15.553,00","5,12",Houston,2021-01-13,778,6649,10,Health & Wellness,1,January
192369,NexGen Systems,Search,All Ages,60 days,Instagram,"0,13","$10.501,00","2,03",New York,2021-01-14,329,8108,9,Fashionistas,1,January
192370,TechCorp,Email,Men 25-34,45 days,Google Ads,"0,1","$16.201,00","5,8",New York,2021-01-15,796,3513,1,Tech Enthusiasts,1,January
192371,Alpha Innovations,Display,All Ages,45 days,Website,"0,06","$7.492,00","7,75",Houston,2021-01-16,464,3131,3,Foodies,1,January
192372,NexGen Systems,Search,Men 25-34,60 days,Facebook,"0,1","$9.205,00","2,88",Los Angeles,2021-01-17,842,3615,7,Fashionistas,1,January
192373,Innovate Industries,Search,Women 25-34,30 days,Website,"0,1","$15.394,00","3,57",Houston,2021-01-18,923,2861,8,Health & Wellness,1,January
192374,Alpha Innovations,Social Media,Women 25-34,15 days,Facebook,"0,14","$8.376,00","2,46",Los Angeles,2021-01-19,840,3227,1,Foodies,1,January
192375,Alpha Innovations,Influencer,Men 18-24,30 days,Google Ads,"0,07","$18.024,00","4,92",Houston,2021-01-20,377,8217,1,Fashionistas,1,January
192376,NexGen Systems,Email,Women 25-34,60 days,Instagram,"0,07","$6.221,00","2,38",New York,2021-01-21,922,7560,5,Health & Wellness,1,January
192377,NexGen Systems,Email,Men 25-34,60 days,Google Ads,"0,08","$5.448,00","2,3",Chicago,2021-01-22,240,4383,6,Fashionistas,1,January
192378,Innovate Industries,Social Media,Women 25-34,30 days,Instagram,"0,02","$12.356,00","5,04",Houston,2021-01-23,151,1867,3,Outdoor Adventurers,1,January
192379,Alpha Innovations,Influencer,Men 18-24,15 days,YouTube,"0,11","$11.016,00","6,85",Miami,2021-01-24,963,8686,5,Outdoor Adventurers,1,January
192380,NexGen Systems,Search,Women 25-34,15 days,YouTube,"0,04","$9.083,00","5,44",Miami,2021-01-25,237,2840,9,Health & Wellness,1,January
192381,Innovate Industries,Social Media,Men 18-24,15 days,Facebook,"0,09","$7.436,00","3,73",Los Angeles,2021-01-26,924,4021,2,Health & Wellness,1,January
192382,Alpha Innovations,Influencer,Women 35-44,45 days,Instagram,"0,12","$7.684,00","2,32",Miami,2021-01-27,918,7227,1,Tech Enthusiasts,1,January
192383,Alpha Innovations,Search,Men 18-24,60 days,Instagram,"0,13","$8.743,00","2,18",Houston,2021-01-28,696,1310,2,Outdoor Adventurers,1,January
192384,TechCorp,Email,Men 18-24,45 days,YouTube,"0,06","$12.077,00","4,49",New York,2021-01-29,600,1522,6,Health & Wellness,1,January
192385,TechCorp,Search,Women 35-44,45 days,Website,"0,07","$5.606,00","7,01",Miami,2021-01-30,460,3458,5,Foodies,1,January
192386,TechCorp,Influencer,Men 25-34,60 days,Google Ads,"0,07","$18.042,00","7,72",Los Angeles,2021-01-31,636,8729,10,Tech Enthusiasts,1,January
192721,NexGen Systems,Social Media,Men 25-34,15 days,Email,"0,05","$15.667,00","6,54",Houston,2021-01-01,773,2835,6,Health & Wellness,1,January
192722,Innovate Industries,Display,All Ages,60 days,Google Ads,"0,09","$5.340,00","4,23",Houston,2021-01-02,770,4953,2,Outdoor Adventurers,1,January
192723,DataTech Solutions,Search,All Ages,45 days,Facebook,"0,15","$14.350,00","2,58",Houston,2021-01-03,896,3876,5,Outdoor Adventurers,1,January
192724,Alpha Innovations,Social Media,Men 18-24,15 days,Email,"0,13","$11.395,00","6,28",Houston,2021-01-04,231,9953,3,Health & Wellness,1,January
192725,TechCorp,Email,All Ages,30 days,Instagram,"0,06","$8.598,00","5,79",New York,2021-01-05,644,4306,6,Outdoor Adventurers,1,January
192726,DataTech Solutions,Influencer,Women 25-34,15 days,Email,"0,09","$13.780,00","2,09",New York,2021-01-06,307,4615,5,Tech Enthusiasts,1,January
192727,TechCorp,Search,All Ages,15 days,Website,"0,03","$6.705,00","3,01",Houston,2021-01-07,395,7831,4,Fashionistas,1,January
192728,Alpha Innovations,Social Media,Women 25-34,30 days,Facebook,"0,05","$7.391,00","3,81",Chicago,2021-01-08,157,9342,9,Outdoor Adventurers,1,January
192729,Innovate Industries,Search,Men 18-24,30 days,Instagram,"0,06","$11.658,00","7,21",New York,2021-01-09,565,2594,4,Foodies,1,January
192730,TechCorp,Influencer,Women 35-44,60 days,Facebook,"0,14","$9.892,00","2,58",Houston,2021-01-10,567,3541,10,Outdoor Adventurers,1,January
192731,Innovate Industries,Social Media,All Ages,30 days,YouTube,"0,07","$16.790,00","5,98",Miami,2021-01-11,541,2933,5,Foodies,1,January
192732,TechCorp,Display,All Ages,15 days,Instagram,"0,05","$9.271,00","5,89",Chicago,2021-01-12,567,5976,3,Foodies,1,January
192733,DataTech Solutions,Display,Women 35-44,60 days,Google Ads,"0,02","$18.980,00","4,82",Houston,2021-01-13,669,9539,9,Fashionistas,1,January
192734,Innovate Industries,Display,Women 25-34,60 days,Instagram,"0,03","$8.642,00","4,72",Chicago,2021-01-14,744,1858,4,Health & Wellness,1,January
192735,TechCorp,Social Media,Men 25-34,45 days,Instagram,"0,11","$10.804,00","2,73",Houston,2021-01-15,755,3686,4,Foodies,1,January
192736,Alpha Innovations,Search,All Ages,30 days,Facebook,"0,05","$10.589,00","6,33",New York,2021-01-16,392,5430,3,Outdoor Adventurers,1,January
192737,Innovate Industries,Display,Women 25-34,15 days,Instagram,"0,03","$14.993,00","5,07",Miami,2021-01-17,594,9724,6,Foodies,1,January
192738,Alpha Innovations,Email,Women 25-34,60 days,Facebook,"0,06","$5.983,00","2,89",Miami,2021-01-18,341,7504,7,Outdoor Adventurers,1,January
192739,Innovate Industries,Display,Women 25-34,45 days,Email,"0,03","$6.237,00","5,77",Houston,2021-01-19,368,3824,10,Tech Enthusiasts,1,January
192740,Innovate Industries,Search,Men 25-34,30 days,Website,"0,04","$15.652,00","3,11",Houston,2021-01-20,547,8854,9,Foodies,1,January
192741,Innovate Industries,Search,Women 25-34,30 days,Email,"0,08","$8.354,00","5,8",Houston,2021-01-21,493,1798,6,Foodies,1,January
192742,DataTech Solutions,Influencer,Women 25-34,60 days,Google Ads,"0,14","$18.162,00","5,06",Miami,2021-01-22,179,1945,2,Outdoor Adventurers,1,January
192743,NexGen Systems,Influencer,Men 18-24,30 days,Facebook,"0,02","$5.776,00","7,97",Los Angeles,2021-01-23,867,7636,10,Health & Wellness,1,January
192744,Alpha Innovations,Influencer,Men 25-34,15 days,Facebook,"0,05","$15.423,00","3,38",Houston,2021-01-24,143,7605,3,Tech Enthusiasts,1,January
192745,TechCorp,Influencer,Women 35-44,30 days,Google Ads,"0,07","$12.985,00","7,43",Los Angeles,2021-01-25,525,6013,6,Tech Enthusiasts,1,January
192746,NexGen Systems,Display,All Ages,30 days,YouTube,"0,01","$7.575,00","3,94",New York,2021-01-26,593,2370,7,Fashionistas,1,January
192747,NexGen Systems,Search,Men 18-24,15 days,Website,"0,04","$8.215,00","6,84",Houston,2021-01-27,853,9764,5,Fashionistas,1,January
192748,NexGen Systems,Email,Women 35-44,15 days,Website,"0,04","$19.946,00","5,75",Miami,2021-01-28,565,9532,5,Fashionistas,1,January
192749,NexGen Systems,Email,Women 35-44,60 days,Facebook,"0,05","$12.752,00","6,6",Miami,2021-01-29,239,1016,8,Foodies,1,January
192750,NexGen Systems,Social Media,Men 25-34,45 days,Facebook,"0,04","$11.608,00","5,89",Los Angeles,2021-01-30,158,4892,5,Fashionistas,1,January
192751,DataTech Solutions,Email,Men 25-34,30 days,YouTube,"0,06","$8.171,00","4,87",Los Angeles,2021-01-31,536,7719,10,Outdoor Adventurers,1,January
193086,NexGen Systems,Email,Men 25-34,30 days,Facebook,"0,13","$6.382,00","7,64",New York,2021-01-01,778,8093,2,Health & Wellness,1,January
193087,DataTech Solutions,Social Media,Women 25-34,60 days,Facebook,"0,11","$14.371,00","4,65",Miami,2021-01-02,817,6423,6,Outdoor Adventurers,1,January
193088,Alpha Innovations,Email,All Ages,15 days,Facebook,"0,08","$5.888,00","6,85",Los Angeles,2021-01-03,501,5925,1,Fashionistas,1,January
193089,TechCorp,Search,All Ages,60 days,YouTube,"0,07","$11.549,00","2,44",New York,2021-01-04,246,2481,4,Outdoor Adventurers,1,January
193090,TechCorp,Email,Men 25-34,60 days,Website,"0,12","$17.959,00","3,57",Miami,2021-01-05,417,4205,3,Tech Enthusiasts,1,January
193091,Innovate Industries,Search,All Ages,15 days,Facebook,"0,08","$10.151,00","7,01",Chicago,2021-01-06,486,6609,1,Fashionistas,1,January
193092,TechCorp,Search,All Ages,60 days,Website,"0,11","$5.766,00","6,95",Chicago,2021-01-07,598,9265,1,Fashionistas,1,January
193093,NexGen Systems,Social Media,All Ages,45 days,Google Ads,"0,04","$5.742,00","5,16",Houston,2021-01-08,310,4613,2,Foodies,1,January
193094,TechCorp,Influencer,Women 35-44,45 days,YouTube,"0,04","$14.071,00","5,82",Los Angeles,2021-01-09,945,4641,10,Outdoor Adventurers,1,January
193095,NexGen Systems,Influencer,All Ages,30 days,Google Ads,"0,02","$5.979,00","6,1",New York,2021-01-10,315,7871,9,Outdoor Adventurers,1,January
193096,DataTech Solutions,Influencer,Men 18-24,60 days,Email,"0,01","$16.736,00","7,86",Chicago,2021-01-11,655,5867,5,Health & Wellness,1,January
193097,TechCorp,Search,All Ages,45 days,Facebook,"0,02","$17.641,00","3,7",Los Angeles,2021-01-12,987,6765,6,Health & Wellness,1,January
193098,Alpha Innovations,Email,Women 35-44,45 days,Email,"0,13","$8.168,00","7,82",Miami,2021-01-13,746,4862,8,Fashionistas,1,January
193099,DataTech Solutions,Search,Men 25-34,15 days,Email,"0,04","$19.880,00","4,7",Chicago,2021-01-14,956,6808,10,Outdoor Adventurers,1,January
193100,Innovate Industries,Display,Men 25-34,30 days,YouTube,"0,07","$6.502,00","7,78",Los Angeles,2021-01-15,279,8339,10,Health & Wellness,1,January
193101,Innovate Industries,Email,All Ages,45 days,Google Ads,"0,09","$14.913,00","6,65",Miami,2021-01-16,261,8133,5,Fashionistas,1,January
193102,TechCorp,Social Media,Men 18-24,60 days,Facebook,"0,04","$7.204,00","2,64",Miami,2021-01-17,483,7235,10,Fashionistas,1,January
193103,Alpha Innovations,Email,Men 25-34,60 days,Facebook,"0,07","$10.513,00","3,32",Houston,2021-01-18,115,2202,7,Outdoor Adventurers,1,January
193104,Alpha Innovations,Email,Men 25-34,15 days,Google Ads,"0,09","$12.857,00","2,52",Los Angeles,2021-01-19,181,5760,1,Health & Wellness,1,January
193105,Alpha Innovations,Email,Men 25-34,45 days,Instagram,"0,02","$7.411,00","5,64",Chicago,2021-01-20,353,8154,10,Fashionistas,1,January
193106,DataTech Solutions,Search,Men 18-24,30 days,Google Ads,"0,07","$15.540,00","2,25",New York,2021-01-21,302,9378,4,Health & Wellness,1,January
193107,TechCorp,Influencer,Men 25-34,15 days,Email,"0,06","$9.433,00","6,34",Houston,2021-01-22,872,7410,9,Outdoor Adventurers,1,January
193108,DataTech Solutions,Social Media,Men 25-34,30 days,Website,"0,07","$12.952,00","4,44",New York,2021-01-23,721,4690,6,Fashionistas,1,January
193109,TechCorp,Influencer,Women 25-34,60 days,Google Ads,"0,07","$18.284,00","7,52",Chicago,2021-01-24,207,8267,1,Outdoor Adventurers,1,January
193110,Innovate Industries,Display,Women 35-44,45 days,YouTube,"0,03","$9.808,00","4,43",Miami,2021-01-25,168,8925,1,Foodies,1,January
193111,Innovate Industries,Email,Men 25-34,30 days,Facebook,"0,05","$14.750,00","6,93",Houston,2021-01-26,729,3119,6,Fashionistas,1,January
193112,DataTech Solutions,Social Media,Men 25-34,15 days,Website,"0,05","$8.898,00","6,45",Chicago,2021-01-27,450,2161,2,Tech Enthusiasts,1,January
193113,Innovate Industries,Email,Women 35-44,15 days,Instagram,"0,13","$6.901,00","3,65",Chicago,2021-01-28,503,4600,7,Outdoor Adventurers,1,January
193114,DataTech Solutions,Social Media,Men 25-34,45 days,Instagram,"0,09","$5.234,00","4,68",New York,2021-01-29,623,3019,9,Foodies,1,January
193115,NexGen Systems,Influencer,Men 25-34,15 days,Email,"0,08","$14.403,00","7,46",Houston,2021-01-30,952,6598,6,Health & Wellness,1,January
193116,Innovate Industries,Social Media,Women 25-34,60 days,Instagram,"0,04","$15.512,00","7,52",Houston,2021-01-31,232,6960,8,Fashionistas,1,January
193451,NexGen Systems,Search,Men 18-24,30 days,YouTube,"0,14","$14.308,00","4,63",Chicago,2021-01-01,273,5430,2,Tech Enthusiasts,1,January
193452,NexGen Systems,Influencer,Women 35-44,15 days,Instagram,"0,06","$9.274,00","6,51",Miami,2021-01-02,510,1875,1,Outdoor Adventurers,1,January
193453,Alpha Innovations,Search,Men 25-34,45 days,Facebook,"0,15","$9.221,00","6,62",Houston,2021-01-03,628,6755,2,Tech Enthusiasts,1,January
193454,TechCorp,Display,Men 18-24,15 days,Google Ads,"0,08","$9.357,00","7,47",Chicago,2021-01-04,534,7383,7,Outdoor Adventurers,1,January
193455,NexGen Systems,Email,Men 18-24,60 days,Facebook,"0,02","$10.954,00","5,19",Chicago,2021-01-05,269,8816,3,Outdoor Adventurers,1,January
193456,TechCorp,Email,All Ages,60 days,Facebook,"0,07","$11.016,00","3,62",Miami,2021-01-06,328,9403,2,Health & Wellness,1,January
193457,TechCorp,Display,Women 25-34,45 days,Facebook,"0,11","$8.701,00","7,71",Chicago,2021-01-07,880,5969,10,Health & Wellness,1,January
193458,TechCorp,Influencer,Men 18-24,15 days,Email,"0,11","$12.168,00","6,21",Chicago,2021-01-08,230,5145,6,Health & Wellness,1,January
193459,Innovate Industries,Social Media,Men 18-24,45 days,Instagram,"0,14","$10.699,00","7,26",Houston,2021-01-09,139,9244,5,Tech Enthusiasts,1,January
193460,NexGen Systems,Search,Women 25-34,60 days,Email,"0,03","$18.899,00","7,43",Miami,2021-01-10,154,2662,6,Fashionistas,1,January
193461,TechCorp,Search,Men 25-34,30 days,Instagram,"0,13","$7.758,00","3,83",New York,2021-01-11,442,7726,9,Foodies,1,January
193462,Alpha Innovations,Search,All Ages,60 days,Email,"0,08","$10.546,00","6,07",Houston,2021-01-12,158,8706,2,Health & Wellness,1,January
193463,Innovate Industries,Display,Men 18-24,60 days,Google Ads,"0,06","$18.644,00","6,15",Miami,2021-01-13,918,2298,7,Fashionistas,1,January
193464,DataTech Solutions,Search,All Ages,30 days,Website,"0,03","$8.030,00","6,27",Houston,2021-01-14,173,9088,9,Fashionistas,1,January
193465,DataTech Solutions,Search,Women 35-44,60 days,Email,"0,12","$6.241,00","5,65",Houston,2021-01-15,114,8228,7,Foodies,1,January
193466,Innovate Industries,Email,Men 18-24,60 days,Instagram,"0,04","$17.391,00","3,75",Chicago,2021-01-16,641,3867,9,Health & Wellness,1,January
193467,DataTech Solutions,Social Media,Men 18-24,45 days,Website,"0,08","$8.830,00","6,4",New York,2021-01-17,935,3775,9,Foodies,1,January
193468,NexGen Systems,Influencer,Men 18-24,45 days,Website,"0,05","$16.477,00","2,94",New York,2021-01-18,938,7752,10,Tech Enthusiasts,1,January
193469,TechCorp,Search,Men 25-34,30 days,Instagram,"0,11","$5.049,00","5,09",Miami,2021-01-19,549,7551,9,Foodies,1,January
193470,Innovate Industries,Social Media,Women 25-34,60 days,Website,"0,05","$14.743,00","5,34",New York,2021-01-20,774,9942,6,Foodies,1,January
193471,DataTech Solutions,Influencer,All Ages,45 days,Facebook,"0,01","$8.354,00","4,97",New York,2021-01-21,323,2133,4,Fashionistas,1,January
193472,DataTech Solutions,Email,Men 25-34,15 days,Facebook,"0,11","$10.226,00","4,06",New York,2021-01-22,376,8641,10,Outdoor Adventurers,1,January
193473,Alpha Innovations,Email,Women 25-34,30 days,Instagram,"0,02","$5.130,00","4,46",Houston,2021-01-23,766,4356,6,Outdoor Adventurers,1,January
193474,Innovate Industries,Display,Men 18-24,30 days,Email,"0,02","$13.456,00","6,93",Chicago,2021-01-24,789,5610,1,Tech Enthusiasts,1,January
193475,DataTech Solutions,Social Media,Men 18-24,30 days,Email,"0,03","$8.379,00","2,64",Houston,2021-01-25,905,5845,4,Health & Wellness,1,January
193476,Alpha Innovations,Email,Men 25-34,45 days,Google Ads,"0,05","$13.254,00","4,67",Miami,2021-01-26,545,9197,1,Fashionistas,1,January
193477,NexGen Systems,Email,Men 18-24,30 days,Google Ads,"0,02","$16.317,00","2,63",New York,2021-01-27,894,3132,7,Tech Enthusiasts,1,January
193478,NexGen Systems,Search,Women 25-34,60 days,YouTube,"0,12","$8.467,00","4,2",Los Angeles,2021-01-28,873,9154,9,Tech Enthusiasts,1,January
193479,NexGen Systems,Email,Men 25-34,60 days,Instagram,"0,09","$11.164,00","2,54",Houston,2021-01-29,802,8186,4,Tech Enthusiasts,1,January
193480,NexGen Systems,Influencer,Women 35-44,15 days,Facebook,"0,1","$5.325,00","3,09",Houston,2021-01-30,843,2559,8,Foodies,1,January
193481,TechCorp,Search,Men 25-34,60 days,Facebook,"0,06","$18.209,00","4,23",Houston,2021-01-31,656,3470,5,Foodies,1,January
193816,TechCorp,Email,All Ages,30 days,YouTube,"0,08","$6.379,00","5,84",Chicago,2021-01-01,675,4660,6,Foodies,1,January
193817,Innovate Industries,Display,Men 25-34,30 days,YouTube,"0,06","$15.926,00","7,24",Chicago,2021-01-02,865,2226,8,Foodies,1,January
193818,NexGen Systems,Search,Women 35-44,15 days,Instagram,"0,04","$15.095,00","4,1",Houston,2021-01-03,396,8469,9,Health & Wellness,1,January
193819,NexGen Systems,Display,Women 35-44,30 days,YouTube,"0,07","$19.773,00","7,73",Chicago,2021-01-04,892,3111,4,Health & Wellness,1,January
193820,DataTech Solutions,Search,All Ages,60 days,Google Ads,"0,06","$11.605,00","7,49",Chicago,2021-01-05,511,3556,5,Health & Wellness,1,January
193821,NexGen Systems,Email,All Ages,45 days,Instagram,"0,12","$13.699,00","3,06",Los Angeles,2021-01-06,102,6765,1,Outdoor Adventurers,1,January
193822,Innovate Industries,Search,Women 25-34,30 days,Website,"0,08","$13.972,00","6,18",New York,2021-01-07,643,2615,7,Foodies,1,January
193823,TechCorp,Display,Women 35-44,15 days,Facebook,"0,07","$19.313,00","7,75",Los Angeles,2021-01-08,802,5666,10,Tech Enthusiasts,1,January
193824,DataTech Solutions,Email,Men 25-34,30 days,Instagram,"0,04","$9.384,00","4,33",Miami,2021-01-09,884,4678,1,Tech Enthusiasts,1,January
193825,Alpha Innovations,Social Media,Men 25-34,15 days,Email,"0,07","$10.311,00","2,46",Chicago,2021-01-10,807,2763,3,Outdoor Adventurers,1,January
193826,NexGen Systems,Social Media,Women 35-44,45 days,Facebook,"0,14","$6.149,00",8,New York,2021-01-11,783,8619,4,Fashionistas,1,January
193827,DataTech Solutions,Display,Women 35-44,30 days,Email,"0,14","$17.762,00","5,32",Miami,2021-01-12,495,1324,2,Fashionistas,1,January
193828,NexGen Systems,Search,Women 25-34,45 days,Website,"0,15","$12.074,00","3,13",New York,2021-01-13,134,5691,2,Fashionistas,1,January
193829,NexGen Systems,Influencer,Men 25-34,60 days,Website,"0,05","$7.214,00","7,34",Chicago,2021-01-14,505,8182,4,Health & Wellness,1,January
193830,TechCorp,Search,Women 35-44,60 days,Google Ads,"0,07","$19.775,00","5,57",Chicago,2021-01-15,230,8154,3,Foodies,1,January
193831,Alpha Innovations,Email,Men 18-24,45 days,Google Ads,"0,07","$18.506,00","2,84",New York,2021-01-16,980,7074,3,Health & Wellness,1,January
193832,Alpha Innovations,Search,All Ages,60 days,Facebook,"0,05","$14.206,00","3,92",Miami,2021-01-17,152,1051,3,Outdoor Adventurers,1,January
193833,DataTech Solutions,Display,Women 25-34,45 days,Website,"0,14","$7.755,00","4,9",Houston,2021-01-18,224,9422,8,Health & Wellness,1,January
193834,Innovate Industries,Social Media,Women 25-34,45 days,Facebook,"0,05","$7.811,00","6,28",Chicago,2021-01-19,722,3636,5,Health & Wellness,1,January
193835,NexGen Systems,Search,All Ages,30 days,Website,"0,15","$6.936,00","2,69",Houston,2021-01-20,931,2261,10,Health & Wellness,1,January
